3.45153,93659
2.61567,15088
2.8311,18661
3.85641,14132
2.97491,18087
3.16407,15072
2.37454,16236
1.28373,18286
1.55229,16839
1.2998,18310
1.40841,19941
1.25166,22354
1.16416,14305
1.35587,16313
0.760012,16781
1.06654,22041
1.03574,14019
1.35347,17571
1.18893,15522
1.14002,15038
0.897484,15648
0.635397,17854
0.867385,14137
0.774422,16270
0.684686,16307
0.973626,14151
1.51131,12764
1.24298,15020
1.03303,16067
1.64444,19652
0.799292,14403
0.895095,22199
0.771354,16070
0.678149,17120
0.701749,17888
0.565395,12201
0.730404,13128
0.456908,16999
0.544925,19551
0.632919,11729
0.703316,15551
0.75248,20687
0.696588,15362
0.896049,15442
0.658369,15308
0.611354,16464
0.340275,14528
0.645,16106
0.563893,16742
0.700256,15050
0.516459,15714
0.301426,13069
0.495621,14594
0.331433,15878
0.625108,14648
0.725458,15528
1.08295,16479
0.498303,14028
0.243433,18095
0.705685,15985
0.269673,17059
0.476555,16092
0.609114,16662
0.743186,14052
0.532334,18786
0.359234,14668
0.247029,16602
0.469513,15303
0.399272,15060
0.250617,14432
0.331117,16275
0.402553,16181
0.470813,14876
0.23364,17352
0.342464,15762
0.59709,14654
0.766661,17718
0.822592,16053
0.354203,17008
0.411944,13408
0.662124,17041
0.553441,14575
0.440476,12724
0.378385,14075
0.285292,16053
0.310477,16242
0.406095,15291
0.513859,16145
0.414671,16417
0.382369,15294
0.387745,15667
0.353366,12303
0.31486,16784
0.627366,15227
0.430771,15942
0.20381,14323
0.165122,11818
0.222396,14662
0.268918,16698
0.41797,14024
0.406143,22681
0.402971,17140
0.415502,15567
0.269419,15035
0.203357,17270
0.444376,15793
0.665519,13733
0.533847,17011
0.224939,12976
0.280315,15816
0.526677,18234
0.306169,14090
0.244658,15756
0.328672,15843
0.694674,16146
0.372629,14644
0.135205,16771
0.420496,15316
0.262353,20626
0.316476,13529
0.188845,19113
0.195256,15074
0.242166,16686
0.254369,16341
0.284878,15124
0.370265,17734
0.223554,16016
0.306142,20064
0.309081,16242
0.251625,16872
0.265938,18828
0.240997,15789
0.131233,20414
0.2273,16761
0.32866,16406
0.650073,15439
0.292244,15218
0.458283,16365
0.586358,12909
0.411357,13771
0.308077,16000
0.325984,14827
0.247728,16098
0.283022,15376
0.235337,15099
0.39428,17320
0.231173,15676
0.504285,16182
0.191705,16839
0.253795,15076
0.703901,15053
0.246273,18046
0.378377,15961
0.353863,15140
0.35303,17409
0.195976,15787
0.286634,16365
0.25621,18918
0.284921,12581
0.378106,14850
0.284829,14098
0.282648,16449
0.518245,19365
0.225047,15420
0.231962,16390
0.163634,15968
0.526921,15438
0.263515,17278
0.280613,14625
0.203999,15411
0.347831,17682
0.31981,17353
0.20256,19521
0.269158,14776
0.510587,16403
0.497948,15764
0.257132,15371
0.263457,16325
0.340724,15936
0.186947,22370
0.404095,14256
0.486062,17169
0.353365,15613
0.316198,15185
0.660334,17354
0.395774,15236
0.351718,14324
0.387301,16893
0.164505,15942
0.122443,22277
0.320868,14692
0.167594,16536
0.319168,12426
0.139717,18917
0.231609,16043
0.356643,16597
0.237707,20334
0.481337,22313
0.183338,15131
0.147909,17604
0.222796,16435
0.235699,18775
0.267716,16662
0.132114,16706
0.153607,15157
0.356391,21196
0.21859,18089
0.0790565,19832
0.0629718,14230
0.213186,18706
0.165263,16382
0.262134,19775
0.467038,15103
0.518138,16782
0.24774,22859
0.220984,21410
0.10878,18413
0.0587348,17411
0.164527,16658
0.244436,15849
0.103184,22170
0.0503308,15040
0.107996,17497
0.227653,14869
0.0752369,15407
0.218592,15068
0.0489084,17503
0.313706,15561
0.222854,17411
0.0924118,15346
0.267829,15995
0.216848,17481
0.0365031,14475
0.210207,15363
0.0698998,16357
0.21369,16181
0.110017,20277
0.289226,21880
0.333433,15406
0.24536,15195
0.164023,12944
0.195856,19914
0.244995,17915
0.134573,14661
0.121414,21004
0.175627,14688
0.196452,16386
0.0950706,16223
0.0729306,15542
0.0622302,16587
0.317085,16104
0.347588,15533
0.294287,17792
0.163006,15475
0.116227,14715
0.14043,17541
0.0637907,15307
0.332131,15434
0.127805,14439
0.0834823,18211
0.32547,15343
0.208253,17918
0.208224,14414
0.15502,16193
0.109045,15221
0.082825,14517
0.237979,22586
0.147378,14722
0.11443,16503
0.217906,15092
0.348192,14764
0.292861,16310
0.269873,15288
0.307318,14910
0.266741,16514
0.0760048,15045
0.290609,14949
0.113341,17621
0.3201,15189
0.190907,20464
0.15283,13990
0.128261,17623
0.0550316,14733
0.13674,14282
0.135174,15580
0.216142,18020
0.154266,18479
0.096263,14632
0.202536,17589
0.0440159,14276
0.147881,14267
0.221089,17390
0.162427,14696
0.140976,14767
0.104294,17049
0.102032,14642
0.118527,14005
0.391504,16799
0.148747,14897
0.139911,15085
0.153224,17609
0.210954,14763
0.154081,20664
0.361243,20965
0.258682,13972
0.230073,15687
0.335433,12734
0.14482,19696
0.114595,18075
0.428528,14332
0.361344,17283
0.128249,16224
0.145854,17759
0.191615,15360
0.161416,14600
0.26277,16552
0.180235,13451
0.182043,16579
0.168607,13747
0.224912,16131
0.055198,16870
0.11232,16430
0.237406,14869
0.100497,14945
0.148271,15497
0.176303,16376
0.0685515,16369
0.290679,21178
0.158714,19120
0.14939,16641
0.119732,15770
0.0513928,13891
0.129018,17548
0.0828245,14379
0.0909194,14993
0.239813,21441
0.217624,18132
0.0516812,14125
0.0648084,19558
0.132883,14717
0.0773906,16638
0.127656,14095
0.0345669,15300
0.0967696,17736
0.0853747,16031
0.0609687,19123
0.0718811,14763
0.179671,15346
0.160978,15719
0.187683,21451
0.204081,14675
0.153149,16664
0.135317,15027
0.144589,14776
0.323941,17586
0.0467105,14872
0.0489945,14561
0.135563,16602
0.129074,14615
0.320297,18451
0.125717,17343
0.0162224,17671
0.0968037,14481
0.2132,13976
0.165594,17806
0.0409541,14721
0.198444,14217
0.0832712,16566
0.0541876,15555
0.194736,20422
0.0870777,14575
0.0651321,17856
0.122257,14543
0.14718,15032
0.0580279,17490
0.368181,21998
0.0848126,21093
0.145549,21603
0.0712719,17050
0.147442,15755
0.174454,15387
0.183593,15573
0.106586,15024
0.411834,16980
0.213864,15849
0.248386,15606
0.283907,14511
0.0831974,15157
0.0558475,14079
0.133254,14824
0.0297166,17496
0.170661,13877
0.287701,14764
0.237704,17958
0.190079,13695
0.158459,14427
0.0635837,17197
0.191602,14607
0.191351,15968
0.234153,15619
0.270012,14077
0.143583,14817
0.0467036,21617
0.190739,17275
0.136341,14637
0.24287,16012
0.20204,15484
0.0922264,14627
0.2661,16260
0.0335065,15698
0.14715,14053
0.0523366,15024
0.16686,21150
0.0679524,18089
0.111943,14026
0.19978,16161
0.132105,15455
0.252303,14041
0.271041,15113
0.17844,21202
0.16528,17082
0.130348,15037
0.0831172,15805
0.132532,15933
0.0693529,14457
0.195335,16346
0.532036,15258
0.0806925,13933
0.0524751,14995
0.147124,21667
0.0289606,20270
0.144466,17478
0.0789584,13984
0.337808,14690
0.124755,21592
0.0517537,21046
0.12667,21330
0.257511,21404
0.123699,21211
0.115228,21469
0.0642934,21498
0.171656,21297
0.118465,21190
0.0996148,17736
0.103045,13623
0.0216463,14878
0.13668,17878
0.0537429,13574
0.0868827,14881
0.0272651,21599
0.044186,17730
0.0634672,13024
0.191763,16381
0.110342,15873
0.253657,12995
0.214085,15762
0.24098,15013
0.210755,17114
0.0658133,16033
0.0666865,15472
0.33406,15959
0.103756,15317
0.261278,15093
0.0882683,15419
0.0847474,17549
0.0567334,14674
0.120397,16589
0.0915563,15522
0.0682452,14818
0.105998,15647
0.0669767,17417
0.132701,14857
0.177795,15546
0.0820054,17512
0.11359,15086
0.131614,16603
0.144647,15987
0.200472,15315
0.0739944,16165
0.0907198,15653
0.13207,13613
0.10461,16654
0.0982606,16784
0.0625314,14284
0.194067,16680
0.0230054,21496
0.0579767,17179
0.0848769,14810
0.167887,15463
0.117716,17322
0.0424101,13581
0.0968709,15098
0.0907867,17008
0.124942,12769
0.082021,14315
0.100507,12268
0.0557018,15690
0.0743096,12867
0.0494376,16137
0.0318145,15556
